ndufs3	CLINGEN:C1850600~Leigh Syndrome due to Mitochondrial Complex V Deficiency
ndufs3	CLINGEN:C2931891~Necrotizing encephalopathy, infantile subacute, of Leigh
ndufv1	CLINGEN:C0023264~Leigh Disease
ndufv1	CLINGEN:C1838951~LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY
ndufv1	CLINGEN:C1850597~Leigh Syndrome Due To Mitochondrial Complex II Deficiency
ndufv1	CLINGEN:C1850598~Leigh Syndrome due to Mitochondrial Complex III Deficiency
ndufv1	CLINGEN:C1850599~Leigh Syndrome due to Mitochondrial Complex IV Deficiency
ndufv1	CLINGEN:C1850600~Leigh Syndrome due to Mitochondrial Complex V Deficiency
ndufv1	CLINGEN:C2931891~Necrotizing encephalopathy, infantile subacute, of Leigh
ndufs4	CLINGEN:C0023264~Leigh Disease
ndufs4	CLINGEN:C1838951~LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY
ndufs4	CLINGEN:C1850597~Leigh Syndrome Due To Mitochondrial Complex II Deficiency
ndufs4	CLINGEN:C1850598~Leigh Syndrome due to Mitochondrial Complex III Deficiency
ndufs4	CLINGEN:C1850599~Leigh Syndrome due to Mitochondrial Complex IV Deficiency
ndufs4	CLINGEN:C1850600~Leigh Syndrome due to Mitochondrial Complex V Deficiency
ndufs4	CLINGEN:C2931891~Necrotizing encephalopathy, infantile subacute, of Leigh
ndufs8	CLINGEN:C0023264~Leigh Disease
ndufs8	CLINGEN:C1838951~LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY
ndufs8	CLINGEN:C1850597~Leigh Syndrome Due To Mitochondrial Complex II Deficiency
ndufs8	CLINGEN:C1850598~Leigh Syndrome due to Mitochondrial Complex III Deficiency
ndufs8	CLINGEN:C1850599~Leigh Syndrome due to Mitochondrial Complex IV Deficiency
ndufs8	CLINGEN:C1850600~Leigh Syndrome due to Mitochondrial Complex V Deficiency
ndufs8	CLINGEN:C2931891~Necrotizing encephalopathy, infantile subacute, of Leigh
ndufv2	CLINGEN:C0023264~Leigh Disease
ndufv2	CLINGEN:C1838951~LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY
ndufv2	CLINGEN:C1850597~Leigh Syndrome Due To Mitochondrial Complex II Deficiency
ndufv2	CLINGEN:C1850598~Leigh Syndrome due to Mitochondrial Complex III Deficiency
ndufv2	CLINGEN:C1850599~Leigh Syndrome due to Mitochondrial Complex IV Deficiency
ndufv2	CLINGEN:C1850600~Leigh Syndrome due to Mitochondrial Complex V Deficiency
ndufv2	CLINGEN:C2931891~Necrotizing encephalopathy, infantile subacute, of Leigh
nf2	CLINGEN:C0027832~Neurofibromatosis 2
LOC100703553	CLINGEN:C4707243~Familial thoracic aortic aneurysm and aortic dissection
nthl1	CLINGEN:C4225157~FAMILIAL ADENOMATOUS POLYPOSIS 3
ror1	CLINGEN:C3711374~Nonsyndromic Deafness
oat	CLINGEN:C0018425~Gyrate Atrophy
otc	CLINGEN:C0268542~Ornithine carbamoyltransferase deficiency
pax3	CLINGEN:C0079661~KleinQs Syndrome
pax3	CLINGEN:C1847800~Waardenburg Syndrome Type 1
pax3	CLINGEN:C3266898~Waardenburg Syndrome
pdgfra	CLINGEN:C3179349~Gastrointestinal Stromal Sarcoma
LOC100704479	CLINGEN:C0346153~Breast Cancer, Familial
pik3r1	CLINGEN:C0878684~SHORT syndrome
pkd1	CLINGEN:C0085413~Polycystic Kidney, Autosomal Dominant
pkd1	CLINGEN:C3149841~POLYCYSTIC KIDNEY DISEASE 1
pkd2	CLINGEN:C0085413~Polycystic Kidney, Autosomal Dominant
pkp2	CLINGEN:C0428908~Sinus Node Dysfunction (disorder)
pkp2	CLINGEN:C1142166~Brugada Syndrome (disorder)
pkp2	CLINGEN:C1836906~Arrhythmogenic Right Ventricular Dysplasia, Familial, 9
pkp2	CLINGEN:C2748542~CARDIAC CONDUCTION DEFECT, NONSPECIFIC (disorder)
pkp2	CLINGEN:C4551804~Brugada Syndrome 1
LOC100696665	CLINGEN:C0205711~Pelizaeus-Merzbacher Disease
pms2	CLINGEN:C0265325~Turcot syndrome (disorder)
pms2	CLINGEN:C0346153~Breast Cancer, Familial
pms2	CLINGEN:C1112155~Hereditary non-polyposis colorectal cancer syndrome
pms2	CLINGEN:C1333990~Hereditary Nonpolyposis Colorectal Cancer
pms2	CLINGEN:C4321324~Constitutional Mismatch Repair Deficiency Syndrome
pms2	CLINGEN:C4552100~Lynch Syndrome
polh	CLINGEN:C1848410~Xeroderma pigmentosum, variant type
pou3f4	CLINGEN:C3711374~Nonsyndromic Deafness
pou4f3	CLINGEN:C3711374~Nonsyndromic Deafness
LOC100692170	CLINGEN:C0028326~Noonan Syndrome
LOC100692170	CLINGEN:C0175704~LEOPARD Syndrome
LOC100692170	CLINGEN:C0587248~Costello syndrome (disorder)
LOC100692170	CLINGEN:C1275081~Cardio-facio-cutaneous syndrome
LOC100692170	CLINGEN:C1843181~Noonan syndrome-like disorder with loose anagen hair
LOC100692170	CLINGEN:C3501846~Noonan-Like Syndrome With Loose Anagen Hair
LOC100707466	CLINGEN:C4707243~Familial thoracic aortic aneurysm and aortic dissection
map2k1	CLINGEN:C0028326~Noonan Syndrome
map2k1	CLINGEN:C0175704~LEOPARD Syndrome
map2k1	CLINGEN:C0587248~Costello syndrome (disorder)
map2k1	CLINGEN:C1275081~Cardio-facio-cutaneous syndrome
map2k1	CLINGEN:C1843181~Noonan syndrome-like disorder with loose anagen hair
map2k1	CLINGEN:C3501846~Noonan-Like Syndrome With Loose Anagen Hair
LOC100708547	CLINGEN:C0028326~Noonan Syndrome
LOC100708547	CLINGEN:C0175704~LEOPARD Syndrome
LOC100708547	CLINGEN:C0587248~Costello syndrome (disorder)
LOC100708547	CLINGEN:C1275081~Cardio-facio-cutaneous syndrome
LOC100708547	CLINGEN:C1843181~Noonan syndrome-like disorder with loose anagen hair
LOC100708547	CLINGEN:C3501846~Noonan-Like Syndrome With Loose Anagen Hair
prps1	CLINGEN:C1970827~Phosphoribosylpyrophosphate Synthetase Superactivity
ptch1	CLINGEN:C0004779~Basal Cell Nevus Syndrome
LOC100707201	CLINGEN:C1959582~PTEN Hamartoma Tumor Syndrome
ptpn11	CLINGEN:C0028326~Noonan Syndrome
ptpn11	CLINGEN:C0175704~LEOPARD Syndrome
ptpn11	CLINGEN:C0587248~Costello syndrome (disorder)
ptpn11	CLINGEN:C1275081~Cardio-facio-cutaneous syndrome
ptpn11	CLINGEN:C1843181~Noonan syndrome-like disorder with loose anagen hair
ptpn11	CLINGEN:C3501846~Noonan-Like Syndrome With Loose Anagen Hair
pts	CLINGEN:C0878676~6-pyruvoyl-tetrahydropterin synthase deficiency
LOC100710134	CLINGEN:C0270972~Cornelia De Lange Syndrome
LOC100702312	CLINGEN:C0346153~Breast Cancer, Familial
LOC100702312	CLINGEN:C3150653~FANCONI ANEMIA, COMPLEMENTATION GROUP O
rad51d	CLINGEN:C0346153~Breast Cancer, Familial
raf1	CLINGEN:C0028326~Noonan Syndrome
raf1	CLINGEN:C0175704~LEOPARD Syndrome
raf1	CLINGEN:C0587248~Costello syndrome (disorder)
raf1	CLINGEN:C1275081~Cardio-facio-cutaneous syndrome
raf1	CLINGEN:C1843181~Noonan syndrome-like disorder with loose anagen hair
raf1	CLINGEN:C3501846~Noonan-Like Syndrome With Loose Anagen Hair
rasa1	CLINGEN:C0028326~Noonan Syndrome
rasa1	CLINGEN:C0175704~LEOPARD Syndrome
rasa1	CLINGEN:C0587248~Costello syndrome (disorder)
rasa1	CLINGEN:C1275081~Cardio-facio-cutaneous syndrome
rasa1	CLINGEN:C1843181~Noonan syndrome-like disorder with loose anagen hair
rasa1	CLINGEN:C3501846~Noonan-Like Syndrome With Loose Anagen Hair
rasa2	CLINGEN:C0028326~Noonan Syndrome
rasa2	CLINGEN:C0175704~LEOPARD Syndrome
rasa2	CLINGEN:C0587248~Costello syndrome (disorder)
rasa2	CLINGEN:C1275081~Cardio-facio-cutaneous syndrome
rasa2	CLINGEN:C1843181~Noonan syndrome-like disorder with loose anagen hair
rasa2	CLINGEN:C3501846~Noonan-Like Syndrome With Loose Anagen Hair
recql	CLINGEN:C0346153~Breast Cancer, Familial
ret	CLINGEN:C1708353~Hereditary Paraganglioma-Pheochromocytoma Syndrome
LOC100694376	CLINGEN:C0035334~Retinitis Pigmentosa
LOC100694376	CLINGEN:C0339527~Leber Congenital Amaurosis
LOC100694376	CLINGEN:C4072872~obsolete Rod-cone dystrophy
rps10	CLINGEN:C2750081~Diamond-Blackfan Anemia 9
rps20	CLINGEN:C1112155~Hereditary non-polyposis colorectal cancer syndrome
rps20	CLINGEN:C1333990~Hereditary Nonpolyposis Colorectal Cancer
rps20	CLINGEN:C1333991~Hereditary Non-Polyposis Colon Cancer Type 2
rps20	CLINGEN:C2936783~Colorectal cancer, hereditary nonpolyposis, type 1
rps24	CLINGEN:C0265265~Aase syndrome
rps24	CLINGEN:C1260899~Anemia, Diamond-Blackfan
LOC100699786	CLINGEN:C0028326~Noonan Syndrome
LOC100699786	CLINGEN:C0175704~LEOPARD Syndrome
LOC100699786	CLINGEN:C0587248~Costello syndrome (disorder)
LOC100699786	CLINGEN:C1275081~Cardio-facio-cutaneous syndrome
LOC100699786	CLINGEN:C1843181~Noonan syndrome-like disorder with loose anagen hair
LOC100699786	CLINGEN:C3501846~Noonan-Like Syndrome With Loose Anagen Hair
ryr2	CLINGEN:C0007194~Hypertrophic Cardiomyopathy
ryr2	CLINGEN:C4053736~Catecholaminergic Polymorphic Ventricular Tachycardia Type 1
LOC100691739	CLINGEN:C0428908~Sinus Node Dysfunction (disorder)
LOC100691739	CLINGEN:C1142166~Brugada Syndrome (disorder)
LOC100691739	CLINGEN:C2748542~CARDIAC CONDUCTION DEFECT, NONSPECIFIC (disorder)
LOC100691739	CLINGEN:C4551804~Brugada Syndrome 1
LOC100698560	CLINGEN:C0428908~Sinus Node Dysfunction (disorder)
LOC100698560	CLINGEN:C1142166~Brugada Syndrome (disorder)
LOC100698560	CLINGEN:C2748542~CARDIAC CONDUCTION DEFECT, NONSPECIFIC (disorder)
LOC100698560	CLINGEN:C4551804~Brugada Syndrome 1
LOC100698831	CLINGEN:C1141890~Congenital long QT syndrome
sdha	CLINGEN:C0023264~Leigh Disease
sdha	CLINGEN:C1708353~Hereditary Paraganglioma-Pheochromocytoma Syndrome
sdha	CLINGEN:C1838951~LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY
sdha	CLINGEN:C1850597~Leigh Syndrome Due To Mitochondrial Complex II Deficiency
sdha	CLINGEN:C1850598~Leigh Syndrome due to Mitochondrial Complex III Deficiency
sdha	CLINGEN:C1850599~Leigh Syndrome due to Mitochondrial Complex IV Deficiency
sdha	CLINGEN:C1850600~Leigh Syndrome due to Mitochondrial Complex V Deficiency
sdha	CLINGEN:C2931891~Necrotizing encephalopathy, infantile subacute, of Leigh
LOC100712084	CLINGEN:C1708353~Hereditary Paraganglioma-Pheochromocytoma Syndrome
sdhc	CLINGEN:C1708353~Hereditary Paraganglioma-Pheochromocytoma Syndrome
LOC109194175	CLINGEN:C1708353~Hereditary Paraganglioma-Pheochromocytoma Syndrome
six1	CLINGEN:C0265234~Branchio-Oto-Renal Syndrome
ski	CLINGEN:C1321551~Shprintzen-Goldberg syndrome
slc1a1	CLINGEN:C1857253~Dicarboxylicaminoaciduria
glut1	CLINGEN:C1847501~Glut1 Deficiency Syndrome
glut1	CLINGEN:C3149117~GLUT1 DEFICIENCY SYNDROME 1, AUTOSOMAL RECESSIVE
glut1	CLINGEN:C4551966~GLUT1 DEFICIENCY SYNDROME 1
slc3a1	CLINGEN:C0010691~Cystinuria
slc16a2	CLINGEN:C0795889~Allan-Herndon-Dudley syndrome (AHDS)
snai2	CLINGEN:C0079661~KleinQs Syndrome
snai2	CLINGEN:C1847800~Waardenburg Syndrome Type 1
snai2	CLINGEN:C3266898~Waardenburg Syndrome
smarca4	CLINGEN:C1112155~Hereditary non-polyposis colorectal cancer syndrome
smarca4	CLINGEN:C1333990~Hereditary Nonpolyposis Colorectal Cancer
smarca4	CLINGEN:C1333991~Hereditary Non-Polyposis Colon Cancer Type 2
smarca4	CLINGEN:C2750074~Rhabdoid Tumor Predisposition Syndrome 2
smarca4	CLINGEN:C2936783~Colorectal cancer, hereditary nonpolyposis, type 1
LOC100704669	CLINGEN:C0206743~Rhabdoid Tumor
LOC100704669	CLINGEN:C1266184~Atypical Teratoid Rhabdoid Tumor
LOC100704669	CLINGEN:C1836326~Teratoid Tumor, Atypical
LOC100704669	CLINGEN:C1836327~RHABDOID TUMOR PREDISPOSITION SYNDROME 1 (disorder)
LOC100704669	CLINGEN:C2750405~Malignant Rhabdoid Tumor, Somatic
sms	CLINGEN:C0796160~MENTAL RETARDATION, X-LINKED, SNYDER-ROBINSON TYPE
sos2	CLINGEN:C0028326~Noonan Syndrome
sos2	CLINGEN:C0175704~LEOPARD Syndrome
sos2	CLINGEN:C0587248~Costello syndrome (disorder)
sos2	CLINGEN:C1275081~Cardio-facio-cutaneous syndrome
sos2	CLINGEN:C1843181~Noonan syndrome-like disorder with loose anagen hair
sos2	CLINGEN:C3501846~Noonan-Like Syndrome With Loose Anagen Hair
sox10	CLINGEN:C2750452~Waardenburg Syndrome, Type 4c
LOC100700193	CLINGEN:C1839333~EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 2
stk11	CLINGEN:C0031269~Peutz-Jeghers Syndrome
suox	CLINGEN:C0268624~Sulfite oxidase deficiency
LOC100693800	CLINGEN:C0023264~Leigh Disease
LOC100693800	CLINGEN:C1838951~LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY
LOC100693800	CLINGEN:C1850597~Leigh Syndrome Due To Mitochondrial Complex II Deficiency
LOC100693800	CLINGEN:C1850598~Leigh Syndrome due to Mitochondrial Complex III Deficiency
LOC100693800	CLINGEN:C1850599~Leigh Syndrome due to Mitochondrial Complex IV Deficiency
LOC100693800	CLINGEN:C1850600~Leigh Syndrome due to Mitochondrial Complex V Deficiency
LOC100693800	CLINGEN:C2931891~Necrotizing encephalopathy, infantile subacute, of Leigh
LOC100700952	CLINGEN:C3501611~Mental Retardation, X-Linked Nonsyndromic
tat	CLINGEN:C0268487~Tyrosine Transaminase Deficiency Disease
tcf4	CLINGEN:C1970431~PITT-HOPKINS SYNDROME
hnf1a	CLINGEN:C3888631~Monogenic diabetes
hnf1b	CLINGEN:C0431693~Renal cysts and diabetes syndrome
tecta	CLINGEN:C3711374~Nonsyndromic Deafness
tgfb2	CLINGEN:C4707243~Familial thoracic aortic aneurysm and aortic dissection
LOC100710008	CLINGEN:C4707243~Familial thoracic aortic aneurysm and aortic dissection
LOC100695177	CLINGEN:C0345982~Multiple self-healing epithelioma of Ferguson-Smith
LOC100695177	CLINGEN:C2697932~Loeys-Dietz Syndrome
LOC100695177	CLINGEN:C4707243~Familial thoracic aortic aneurysm and aortic dissection
LOC100712573	CLINGEN:C4707243~Familial thoracic aortic aneurysm and aortic dissection
th	CLINGEN:C2673535~DYSTONIA, DOPA-RESPONSIVE, WITH OR WITHOUT HYPERPHENYLALANINEMIA, AUTOSOMAL RECESSIVE (disorder)
tspan7	CLINGEN:C1846174~Mental Retardation, X-Linked 58
LOC100707274	CLINGEN:C0007194~Hypertrophic Cardiomyopathy
LOC100703845	CLINGEN:C0007194~Hypertrophic Cardiomyopathy
LOC100694953	CLINGEN:C0007194~Hypertrophic Cardiomyopathy
p53	CLINGEN:C0085390~Li-Fraumeni Syndrome
tpm1	CLINGEN:C0007194~Hypertrophic Cardiomyopathy
LOC100704495	CLINGEN:C0041341~Tuberous Sclerosis
LOC100704495	CLINGEN:C1854465~TUBEROUS SCLEROSIS 1 (disorder)
tsc2	CLINGEN:C0041341~Tuberous Sclerosis
tsc2	CLINGEN:C1854465~TUBEROUS SCLEROSIS 1 (disorder)
LOC100695257	CLINGEN:C0007194~Hypertrophic Cardiomyopathy
ube2a	CLINGEN:C3275464~MENTAL RETARDATION, X-LINKED, SYNDROMIC, NASCIMENTO TYPE
LOC100698085	CLINGEN:C0162635~Angelman Syndrome
ush2a	CLINGEN:C0339534~Usher syndrome type 2
clrn1	CLINGEN:C1568248~Usher Syndrome, Type III
vhl	CLINGEN:C1708353~Hereditary Paraganglioma-Pheochromocytoma Syndrome
was	CLINGEN:C0043194~Wiskott-Aldrich Syndrome
wfs1	CLINGEN:C0043207~Wolfram Syndrome
wfs1	CLINGEN:C3280358~Wolfram-Like Syndrome, Autosomal Dominant
wfs1	CLINGEN:C4518338~Wolfram-like syndrome
xpa	CLINGEN:C0268135~Xeroderma pigmentosum, group A
xpc	CLINGEN:C2752147~XERODERMA PIGMENTOSUM, COMPLEMENTATION GROUP C
xrcc2	CLINGEN:C0346153~Breast Cancer, Familial
LOC100705560	CLINGEN:C1112155~Hereditary non-polyposis colorectal cancer syndrome
LOC100705560	CLINGEN:C1333990~Hereditary Nonpolyposis Colorectal Cancer
LOC100705560	CLINGEN:C1333991~Hereditary Non-Polyposis Colon Cancer Type 2
LOC100705560	CLINGEN:C2936783~Colorectal cancer, hereditary nonpolyposis, type 1
znf711	CLINGEN:C3501611~Mental Retardation, X-Linked Nonsyndromic
alms1	CLINGEN:C0268425~Alstrom Syndrome
slmap	CLINGEN:C1142166~Brugada Syndrome (disorder)
shoc2	CLINGEN:C0028326~Noonan Syndrome
shoc2	CLINGEN:C0175704~LEOPARD Syndrome
shoc2	CLINGEN:C0587248~Costello syndrome (disorder)
shoc2	CLINGEN:C1275081~Cardio-facio-cutaneous syndrome
shoc2	CLINGEN:C1843181~Noonan syndrome-like disorder with loose anagen hair
shoc2	CLINGEN:C3501846~Noonan-Like Syndrome With Loose Anagen Hair
csrp3	CLINGEN:C2677491~CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 12
kmt2d	CLINGEN:C1708353~Hereditary Paraganglioma-Pheochromocytoma Syndrome
clpp	CLINGEN:C3808414~PERRAULT SYNDROME 3
lztr1	CLINGEN:C0028326~Noonan Syndrome
lztr1	CLINGEN:C0175704~LEOPARD Syndrome
lztr1	CLINGEN:C0587248~Costello syndrome (disorder)
lztr1	CLINGEN:C1275081~Cardio-facio-cutaneous syndrome
lztr1	CLINGEN:C1843181~Noonan syndrome-like disorder with loose anagen hair
lztr1	CLINGEN:C3501846~Noonan-Like Syndrome With Loose Anagen Hair
LOC100701700	CLINGEN:C0796250~PARTINGTON X-LINKED MENTAL RETARDATION SYNDROME
LOC100698792	CLINGEN:C1837750~Oligodontia-Colorectal Cancer Syndrome
bap1	CLINGEN:C1708353~Hereditary Paraganglioma-Pheochromocytoma Syndrome
bap1	CLINGEN:C3280492~TUMOR PREDISPOSITION SYNDROME
LOC100703955	CLINGEN:C1861194~Thrombasthenia-Thrombocytopenia, Hereditary
cul4b	CLINGEN:C1845861~MENTAL RETARDATION, X-LINKED, WITH SHORT STATURE, HYPOGONADISM, AND ABNORMAL GAIT
ofd1	CLINGEN:C4277690~Ciliopathies
agps	CLINGEN:C0282529~Chondrodysplasia Punctata, Rhizomelic
cdc14a	CLINGEN:C3711374~Nonsyndromic Deafness
tcap	CLINGEN:C0007194~Hypertrophic Cardiomyopathy
cask	CLINGEN:C0796250~PARTINGTON X-LINKED MENTAL RETARDATION SYNDROME
LOC100692939	CLINGEN:C0004779~Basal Cell Nevus Syndrome
aldh4a1	CLINGEN:C2931835~Hyperprolinemia type 2
myom1	CLINGEN:C0007194~Hypertrophic Cardiomyopathy
cd164	CLINGEN:C3711374~Nonsyndromic Deafness
cd164	CLINGEN:C4283893~DEAFNESS, AUTOSOMAL DOMINANT 66
suclg1	CLINGEN:C0023264~Leigh Disease
suclg1	CLINGEN:C1838951~LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY
suclg1	CLINGEN:C1850597~Leigh Syndrome Due To Mitochondrial Complex II Deficiency
suclg1	CLINGEN:C1850598~Leigh Syndrome due to Mitochondrial Complex III Deficiency
suclg1	CLINGEN:C1850599~Leigh Syndrome due to Mitochondrial Complex IV Deficiency
suclg1	CLINGEN:C1850600~Leigh Syndrome due to Mitochondrial Complex V Deficiency
suclg1	CLINGEN:C2931891~Necrotizing encephalopathy, infantile subacute, of Leigh
sucla2	CLINGEN:C0023264~Leigh Disease
sucla2	CLINGEN:C1838951~LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY
sucla2	CLINGEN:C1850597~Leigh Syndrome Due To Mitochondrial Complex II Deficiency
sucla2	CLINGEN:C1850598~Leigh Syndrome due to Mitochondrial Complex III Deficiency
sucla2	CLINGEN:C1850599~Leigh Syndrome due to Mitochondrial Complex IV Deficiency
sucla2	CLINGEN:C1850600~Leigh Syndrome due to Mitochondrial Complex V Deficiency
sucla2	CLINGEN:C2931891~Necrotizing encephalopathy, infantile subacute, of Leigh
aifm1	CLINGEN:C1845095~DEAFNESS, X-LINKED 5 (disorder)
aifm1	CLINGEN:C4304400~X-linked hereditary sensory and autonomic neuropathy with deafness
exo1	CLINGEN:C1112155~Hereditary non-polyposis colorectal cancer syndrome
exo1	CLINGEN:C1333990~Hereditary Nonpolyposis Colorectal Cancer
exo1	CLINGEN:C1333991~Hereditary Non-Polyposis Colon Cancer Type 2
exo1	CLINGEN:C2936783~Colorectal cancer, hereditary nonpolyposis, type 1
LOC100693419	CLINGEN:C1835854~DEAFNESS, AUTOSOMAL RECESSIVE 68
rab28	CLINGEN:C3809299~CONE-ROD DYSTROPHY 18
otof	CLINGEN:C0452138~Sensorineural hearing loss, bilateral
otof	CLINGEN:C1832828~Deafness, Autosomal Recessive 9
recql4	CLINGEN:C0032339~Rothmund-Thomson syndrome
homer2	CLINGEN:C3711374~Nonsyndromic Deafness
arhgef6	CLINGEN:C3501611~Mental Retardation, X-Linked Nonsyndromic
bag3	CLINGEN:C2678065~Myofibrillar Myopathy
chd1l	CLINGEN:C1968949~Cakut
depdc5	CLINGEN:C1858477~Epilepsy, Partial, with Variable Foci
ripor2	CLINGEN:C3711374~Nonsyndromic Deafness
zeb2	CLINGEN:C1856113~Mowat-Wilson syndrome
LOC100700409	CLINGEN:C3711374~Nonsyndromic Deafness
LOC100698329	CLINGEN:C0023264~Leigh Disease
LOC100698329	CLINGEN:C1838951~LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY
LOC100698329	CLINGEN:C1850597~Leigh Syndrome Due To Mitochondrial Complex II Deficiency
LOC100698329	CLINGEN:C1850598~Leigh Syndrome due to Mitochondrial Complex III Deficiency
LOC100698329	CLINGEN:C1850599~Leigh Syndrome due to Mitochondrial Complex IV Deficiency
LOC100698329	CLINGEN:C1850600~Leigh Syndrome due to Mitochondrial Complex V Deficiency
LOC100698329	CLINGEN:C2931891~Necrotizing encephalopathy, infantile subacute, of Leigh
hcn4	CLINGEN:C0428908~Sinus Node Dysfunction (disorder)
hcn4	CLINGEN:C1142166~Brugada Syndrome (disorder)
hcn4	CLINGEN:C2748542~CARDIAC CONDUCTION DEFECT, NONSPECIFIC (disorder)
hcn4	CLINGEN:C4551804~Brugada Syndrome 1
hcn4	CLINGEN:C4707243~Familial thoracic aortic aneurysm and aortic dissection
abcc9	CLINGEN:C0795905~Cantu syndrome
huwe1	CLINGEN:C3501611~Mental Retardation, X-Linked Nonsyndromic
ush1c	CLINGEN:C1568247~Usher Syndrome, Type I
ush1c	CLINGEN:C1848638~USHER SYNDROME, TYPE IB (disorder)
ush1c	CLINGEN:C1848639~USHER SYNDROME, TYPE IA, FORMERLY
ush1c	CLINGEN:C1848640~USHER SYNDROME, TYPE I, FRENCH VARIETY, FORMERLY
ush1c	CLINGEN:C3711374~Nonsyndromic Deafness
pqbp1	CLINGEN:C0796135~Renpenning syndrome 1
rad50	CLINGEN:C0346153~Breast Cancer, Familial
lrpprc	CLINGEN:C0023264~Leigh Disease
lrpprc	CLINGEN:C1838951~LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY
lrpprc	CLINGEN:C1850597~Leigh Syndrome Due To Mitochondrial Complex II Deficiency
lrpprc	CLINGEN:C1850598~Leigh Syndrome due to Mitochondrial Complex III Deficiency
lrpprc	CLINGEN:C1850599~Leigh Syndrome due to Mitochondrial Complex IV Deficiency
lrpprc	CLINGEN:C1850600~Leigh Syndrome due to Mitochondrial Complex V Deficiency
lrpprc	CLINGEN:C2931891~Necrotizing encephalopathy, infantile subacute, of Leigh
akap9	CLINGEN:C2678483~Long Qt Syndrome 11
aass	CLINGEN:C0268553~Hyperlysinemias
bckdk	CLINGEN:C3554078~BRANCHED-CHAIN KETO ACID DEHYDROGENASE KINASE DEFICIENCY
klhl41	CLINGEN:C3810384~NEMALINE MYOPATHY 9
LOC100705478	CLINGEN:C1708353~Hereditary Paraganglioma-Pheochromocytoma Syndrome
slc9a6	CLINGEN:C2678194~Mental Retardation, X-Linked, Syndromic, Christianson Type
LOC100709568	CLINGEN:C3711374~Nonsyndromic Deafness
LOC100706665	CLINGEN:C3809686~MENTAL RETARDATION, AUTOSOMAL DOMINANT 21
fars2	CLINGEN:C0023264~Leigh Disease
fars2	CLINGEN:C1838951~LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY
fars2	CLINGEN:C1850597~Leigh Syndrome Due To Mitochondrial Complex II Deficiency
fars2	CLINGEN:C1850598~Leigh Syndrome due to Mitochondrial Complex III Deficiency
fars2	CLINGEN:C1850599~Leigh Syndrome due to Mitochondrial Complex IV Deficiency
fars2	CLINGEN:C1850600~Leigh Syndrome due to Mitochondrial Complex V Deficiency
fars2	CLINGEN:C2931891~Necrotizing encephalopathy, infantile subacute, of Leigh
LOC102078408	CLINGEN:C0795864~Smith-Magenis syndrome
LOC100696753	CLINGEN:C0162361~Hidrotic Ectodermal Dysplasia
triobp	CLINGEN:C1846647~DEAFNESS, AUTOSOMAL RECESSIVE (disorder)
slc7a9	CLINGEN:C0010691~Cystinuria
LOC100693228	CLINGEN:C0796206~Atkin syndrome
LOC100693228	CLINGEN:C0796241~MENTAL RETARDATION, X-LINKED 34 (disorder)
chek2	CLINGEN:C0346153~Breast Cancer, Familial
chek2	CLINGEN:C1112155~Hereditary non-polyposis colorectal cancer syndrome
chek2	CLINGEN:C1333990~Hereditary Nonpolyposis Colorectal Cancer
chek2	CLINGEN:C1333991~Hereditary Non-Polyposis Colon Cancer Type 2
chek2	CLINGEN:C2936783~Colorectal cancer, hereditary nonpolyposis, type 1
rras2	CLINGEN:C0028326~Noonan Syndrome
mras	CLINGEN:C0028326~Noonan Syndrome
mras	CLINGEN:C0175704~LEOPARD Syndrome
mras	CLINGEN:C0587248~Costello syndrome (disorder)
